Area Code4,Geography3,Area.x,Por_18,Bungalow_Total,Por_19,Flat/Maisonette_Total,Por_20,Terraced_House_Total,Por_21,Semi_detached_House_Total,Por_22,Detached_House_Total,Por_23,Annexe,Por_24,Other1,Por_25,Unknown2,Total,1,Area.y,AREA_NAME,BP_PRE_1900,Por_1,BP_1900_1918,Por_2,BP_1919_1929,Por_3,BP_1930_1939,Por_4,Por_14,BP_1945_1954,Por_5,BP_1955_1964,Por_6,BP_1965_1972,Por_7,Por_15,BP_1973_1982,Por_8,BP_1983_1992,Por_9,BP_1993_1999,Por_10,Por_16,BP_2000_2009,Por_11,BP_2010_2015,Por_12,BP_UNKNOWN,Por_13,Por_17,ALL_PROPERTIES,MODE1_VAL,MODE1_TYPE,MODE1_PC,MODE2_VAL,MODE2_TYPE,MODE2_PC,MODE2_MODE1_RATIO
E01003994,LSOA,Southwark 012E,0,0,0.80952381,510,0.142857143,90,0,0,0,0,0,0,0,0,0.047619048,30,630,LSOA,Southwark 012E,Southwark 012E,220,0.34375,0,0,1,0.0015625,0,0,0.0015625,110,0.171875,60,0.09375,0,0,0.265625,120,0.1875,20,0.03125,10,0.015625,0.234375,40,0.0625,10,0.015625,40,0.0625,0.140625,640,220,BP_PRE_1900,0.34,120,BP_1973_1982,0.19,0.55
E01003995,LSOA,Southwark 014B,0,0,0.888888889,720,0.098765432,80,0,0,0,0,0,0,0,0,0.012345679,10,810,LSOA,Southwark 014B,Southwark 014B,350,0.432098765,100,0.12345679,1,0.001234568,0,0,0.001234568,1,0.001234568,180,0.222222222,110,0.135802469,0.359259259,30,0.037037037,10,0.012345679,0,0,0.049382716,1,0.001234568,10,0.012345679,30,0.037037037,0.050617284,810,350,BP_PRE_1900,0.43,180,BP_1955_1964,0.22,0.51
E01003997,LSOA,Southwark 017E,0.02,10,0.78,390,0.22,110,0,0,0,0,0,0,0,0,0,0,500,LSOA,Southwark 017E,Southwark 017E,270,0.54,0,0,0,0,0,0,0,60,0.12,90,0.18,0,0,0.3,40,0.08,30,0.06,1,0.002,0.142,10,0.02,0,0,1,0.002,0.022,500,270,BP_PRE_1900,0.54,90,BP_1955_1964,0.18,0.33
E01003998,LSOA,Southwark 014D,0,0,0.695652174,480,0.289855072,200,0,0,0,0,0,0,0,0,0.014492754,10,690,LSOA,Southwark 014D,Southwark 014D,520,0.753623188,0,0,0,0,0,0,0,50,0.072463768,60,0.086956522,0,0,0.15942029,0,0,30,0.043478261,10,0.014492754,0.057971015,1,0.001449275,10,0.014492754,10,0.014492754,0.030434783,690,520,BP_PRE_1900,0.75,60,BP_1955_1964,0.09,0.12
E01003999,LSOA,Southwark 014E,0,0,0.761904762,480,0.206349206,130,0.015873016,10,0,0,0,0,0,0,0,0,630,LSOA,Southwark 014E,Southwark 014E,100,0.158730159,0,0,0,0,270,0.428571429,0.428571429,0,0,50,0.079365079,50,0.079365079,0.158730158,50,0.079365079,100,0.158730159,1,0.001587302,0.23968254,10,0.015873016,1,0.001587302,1,0.001587302,0.01904762,630,270,BP_1930_1939,0.43,100,BP_1983_1992,0.16,0.37
E01004000,LSOA,Southwark 026A,0.010752688,10,0.559139785,520,0.397849462,370,0.010752688,10,0.010752688,10,0,0,0,0,0.010752688,10,930,LSOA,Southwark 026A,Southwark 026A,530,0.569892473,0,0,1,0.001075269,10,0.010752688,0.011827957,60,0.064516129,40,0.043010753,80,0.086021505,0.193548387,150,0.161290323,0,0,1,0.001075269,0.162365592,10,0.010752688,30,0.032258065,20,0.021505376,0.064516129,930,530,BP_PRE_1900,0.57,150,BP_1973_1982,0.16,0.28
E01004001,LSOA,Southwark 026B,0.01369863,10,0.452054795,330,0.479452055,350,0.01369863,10,0,0,0,0,0,0,0.04109589,30,730,LSOA,Southwark 026B,Southwark 026B,140,0.191780822,1,0.001369863,1,0.001369863,1,0.001369863,0.002739726,40,0.054794521,90,0.123287671,30,0.04109589,0.219178082,270,0.369863014,0,0,0,0,0.369863014,160,0.219178082,1,0.001369863,10,0.01369863,0.234246575,730,270,BP_1973_1982,0.37,160,BP_2000_2009,0.22,0.59
E01004002,LSOA,Southwark 029A,0,0,0.358208955,240,0.597014925,400,0.044776119,30,0,0,0,0,0,0,0,0,670,LSOA,Southwark 029A,Southwark 029A,530,0.791044776,1,0.001492537,60,0.089552239,20,0.029850746,0.119402985,1,0.001492537,10,0.014925373,0,0,0.01641791,0,0,0,0,10,0.014925373,0.014925373,20,0.029850746,30,0.044776119,1,0.001492537,0.076119402,670,530,BP_PRE_1900,0.79,60,BP_1919_1929,0.09,0.11
E01004003,LSOA,Southwark 023B,0,0,0.717948718,560,0.269230769,210,0.012820513,10,0,0,0,0,0,0,0,0,780,LSOA,Southwark 023B,Southwark 023B,130,0.166666667,1,0.001282051,0,0,0,0,0,130,0.166666667,0,0,1,0.001282051,0.167948718,380,0.487179487,90,0.115384615,0,0,0.602564102,10,0.012820513,30,0.038461538,1,0.001282051,0.052564102,780,380,BP_1973_1982,0.49,130,BP_1945_1954,0.17,0.34
E01004004,LSOA,Southwark 023C,0.008547009,10,0.726495726,850,0.256410256,300,0.017094017,20,0,0,0,0,0,0,0,0,1170,LSOA,Southwark 023C,Southwark 023C,560,0.474576271,0,0,0,0,1,0.000847458,0.000847458,10,0.008474576,30,0.025423729,10,0.008474576,0.042372881,120,0.101694915,10,0.008474576,10,0.008474576,0.118644067,360,0.305084746,40,0.033898305,30,0.025423729,0.36440678,1180,560,BP_PRE_1900,0.47,360,BP_2000_2009,0.31,0.64
E01004005,LSOA,Southwark 023D,0,0,0.852941176,870,0.12745098,130,0.009803922,10,0.009803922,10,0,0,0,0,0,0,1020,LSOA,Southwark 023D,Southwark 023D,240,0.237623762,40,0.03960396,0,0,0,0,0,1,0.000990099,0,0,0,0,0.000990099,480,0.475247525,20,0.01980198,110,0.108910891,0.603960396,100,0.099009901,30,0.02970297,1,0.000990099,0.12970297,1010,480,BP_1973_1982,0.48,240,BP_PRE_1900,0.24,0.5
E01004006,LSOA,Southwark 023E,0,0,0.45,360,0.525,420,0.0125,10,0,0,0,0,0,0,0,0,800,LSOA,Southwark 023E,Southwark 023E,570,0.7125,0,0,1,0.00125,0,0,0.00125,20,0.025,60,0.075,1,0.00125,0.10125,50,0.0625,10,0.0125,10,0.0125,0.0875,10,0.0125,20,0.025,60,0.075,0.1125,800,570,BP_PRE_1900,0.71,60,BP_UNKNOWN,0.08,0.11
E01004007,LSOA,Southwark 018E,0,0,0.58490566,310,0.132075472,70,0,0,0,0,0,0,0,0,0.283018868,150,530,LSOA,Southwark 018E,Southwark 018E,10,0.018518519,0,0,10,0.018518519,0,0,0.018518519,0,0,190,0.351851852,1,0.001851852,0.353703704,30,0.055555556,10,0.018518519,70,0.12962963,0.203703705,20,0.037037037,50,0.092592593,160,0.296296296,0.425925926,540,190,BP_1955_1964,0.35,160,BP_UNKNOWN,0.3,0.84
E01004008,LSOA,Southwark 022B,0,0,0.771084337,640,0.180722892,150,0,0,0,0,0,0,0,0,0.048192771,40,830,LSOA,Southwark 022B,Southwark 022B,130,0.156626506,0,0,0,0,0,0,0,200,0.240963855,70,0.084337349,0,0,0.325301204,330,0.397590361,30,0.036144578,0,0,0.433734939,60,0.072289157,0,0,10,0.012048193,0.08433735,830,330,BP_1973_1982,0.4,200,BP_1945_1954,0.24,0.61
E01004010,LSOA,Southwark 022D,0,0,0.587301587,370,0.238095238,150,0.015873016,10,0,0,0,0,0,0,0.174603175,110,630,LSOA,Southwark 022D,Southwark 022D,90,0.142857143,1,0.001587302,120,0.19047619,20,0.031746032,0.222222222,0,0,0,0,0,0,0,60,0.095238095,0,0,80,0.126984127,0.222222222,170,0.26984127,1,0.001587302,90,0.142857143,0.414285715,630,170,BP_2000_2009,0.27,120,BP_1919_1929,0.19,0.71
E01004011,LSOA,Southwark 019B,0,0,0.513157895,390,0.210526316,160,0,0,0,0,0,0,0,0,0.276315789,210,760,LSOA,Southwark 019B,Southwark 019B,0,0,0,0,0,0,0,0,0,10,0.013157895,0,0,1,0.001315789,0.014473684,1,0.001315789,20,0.026315789,120,0.157894737,0.185526315,260,0.342105263,130,0.171052632,210,0.276315789,0.789473684,760,260,BP_2000_2009,0.34,210,BP_UNKNOWN,0.28,0.81
E01004012,LSOA,Southwark 019C,0,0,0.744680851,700,0.223404255,210,0,0,0,0,0,0,0,0,0.021276596,20,940,LSOA,Southwark 019C,Southwark 019C,10,0.010638298,0,0,1,0.00106383,1,0.00106383,0.00212766,20,0.021276596,0,0,0,0,0.021276596,190,0.20212766,70,0.074468085,120,0.127659574,0.404255319,490,0.521276596,0,0,50,0.053191489,0.574468085,940,490,BP_2000_2009,0.52,190,BP_1973_1982,0.2,0.39
E01004013,LSOA,Southwark 019D,0,0,0.403225806,250,0.516129032,320,0,0,0,0,0,0,0,0,0.064516129,40,620,LSOA,Southwark 019D,Southwark 019D,0,0,0,0,0,0,0,0,0,1,0.001612903,20,0.032258065,0,0,0.033870968,0,0,1,0.001612903,280,0.451612903,0.453225806,260,0.419354839,10,0.016129032,50,0.080645161,0.516129032,620,280,BP_1993_1999,0.45,260,BP_2000_2009,0.42,0.93
E01004014,LSOA,Southwark 019E,0,0,0.7625,610,0.05,40,0,0,0,0,0,0,0,0,0.2,160,800,LSOA,Southwark 019E,Southwark 019E,1,0.00125,0,0,0,0,0,0,0,80,0.1,50,0.0625,1,0.00125,0.16375,230,0.2875,0,0,20,0.025,0.3125,250,0.3125,10,0.0125,160,0.2,0.525,800,250,BP_2000_2009,0.31,230,BP_1973_1982,0.29,0.92
E01004015,LSOA,Southwark 028C,0,0,0.597222222,430,0.25,180,0.069444444,50,0.013888889,10,0,0,0,0,0.055555556,40,720,LSOA,Southwark 028C,Southwark 028C,460,0.638888889,40,0.055555556,1,0.001388889,20,0.027777778,0.029166667,40,0.055555556,0,0,20,0.027777778,0.083333334,50,0.069444444,30,0.041666667,1,0.001388889,0.1125,10,0.013888889,20,0.027777778,40,0.055555556,0.097222223,720,460,BP_PRE_1900,0.64,50,BP_1973_1982,0.07,0.11
E01004016,LSOA,Southwark 029B,0.009615385,10,0.471153846,490,0.442307692,460,0.067307692,70,0.009615385,10,0,0,0,0,0,0,1040,LSOA,Southwark 029B,Southwark 029B,590,0.567307692,20,0.019230769,100,0.096153846,1,0.000961538,0.097115384,30,0.028846154,100,0.096153846,0,0,0.125,0,0,20,0.019230769,1,0.000961538,0.020192307,150,0.144230769,30,0.028846154,10,0.009615385,0.182692308,1040,590,BP_PRE_1900,0.57,150,BP_2000_2009,0.14,0.25
E01004017,LSOA,Southwark 029C,0.015151515,10,0.575757576,380,0.121212121,80,0.272727273,180,0.03030303,20,0,0,0,0,0,0,660,LSOA,Southwark 029C,Southwark 029C,210,0.313432836,100,0.149253731,150,0.223880597,40,0.059701493,0.28358209,10,0.014925373,50,0.074626866,30,0.044776119,0.134328358,10,0.014925373,0,0,0,0,0.014925373,40,0.059701493,20,0.029850746,1,0.001492537,0.091044776,670,210,BP_PRE_1900,0.31,150,BP_1919_1929,0.22,0.71
E01004018,LSOA,Southwark 032E,0,0,0.481927711,400,0.313253012,260,0.168674699,140,0.012048193,10,0,0,0,0,0.024096386,20,830,LSOA,Southwark 032E,Southwark 032E,500,0.602409639,50,0.060240964,100,0.120481928,120,0.144578313,0.265060241,10,0.012048193,1,0.001204819,10,0.012048193,0.025301205,0,0,10,0.012048193,10,0.012048193,0.024096386,1,0.001204819,10,0.012048193,10,0.012048193,0.025301205,830,500,BP_PRE_1900,0.6,120,BP_1930_1939,0.14,0.24
E01004019,LSOA,Southwark 026C,0,0,0.683673469,670,0.224489796,220,0.071428571,70,0.010204082,10,0,0,0,0,0.010204082,10,980,LSOA,Southwark 026C,Southwark 026C,440,0.448979592,1,0.001020408,0,0,70,0.071428571,0.071428571,70,0.071428571,10,0.010204082,70,0.071428571,0.153061224,20,0.020408163,30,0.030612245,20,0.020408163,0.071428571,140,0.142857143,90,0.091836735,20,0.020408163,0.255102041,980,440,BP_PRE_1900,0.45,140,BP_2000_2009,0.14,0.32
E01004020,LSOA,Southwark 029D,0,0,0.891891892,660,0.108108108,80,0,0,0,0,0,0,0,0,0,0,740,LSOA,Southwark 029D,Southwark 029D,190,0.256756757,10,0.013513514,1,0.001351351,120,0.162162162,0.163513513,100,0.135135135,220,0.297297297,1,0.001351351,0.433783783,70,0.094594595,10,0.013513514,10,0.013513514,0.121621623,10,0.013513514,10,0.013513514,1,0.001351351,0.028378379,740,220,BP_1955_1964,0.3,190,BP_PRE_1900,0.26,0.86
E01004021,LSOA,Southwark 028D,0,0,0.714285714,750,0.133333333,140,0.085714286,90,0.00952381,10,0,0,0,0,0.057142857,60,1050,LSOA,Southwark 028D,Southwark 028D,730,0.688679245,40,0.037735849,10,0.009433962,0,0,0.009433962,1,0.000943396,10,0.009433962,10,0.009433962,0.01981132,0,0,40,0.037735849,20,0.018867925,0.056603774,130,0.122641509,1,0.000943396,70,0.066037736,0.189622641,1060,730,BP_PRE_1900,0.69,130,BP_2000_2009,0.12,0.18
E01004022,LSOA,Southwark 004C,0,0,0.808333333,970,0.166666667,200,0.008333333,10,0,0,0,0,0,0,0.016666667,20,1200,LSOA,Southwark 004C,Southwark 004C,30,0.025,0,0,0,0,0,0,0,40,0.033333333,270,0.225,80,0.066666667,0.325,210,0.175,20,0.016666667,10,0.008333333,0.2,460,0.383333333,60,0.05,20,0.016666667,0.45,1200,460,BP_2000_2009,0.38,270,BP_1955_1964,0.23,0.59
E01004023,LSOA,Southwark 004D,0,0,0.753424658,550,0.164383562,120,0.01369863,10,0,0,0,0,0,0,0.068493151,50,730,LSOA,Southwark 004D,Southwark 004D,10,0.01369863,0,0,100,0.136986301,140,0.191780822,0.328767123,60,0.082191781,210,0.287671233,40,0.054794521,0.424657535,30,0.04109589,60,0.082191781,20,0.02739726,0.150684931,0,0,0,0,70,0.095890411,0.095890411,730,210,BP_1955_1964,0.29,140,BP_1930_1939,0.19,0.67
E01004024,LSOA,Southwark 011C,0,0,0.964285714,810,0.011904762,10,0,0,0,0,0,0,0,0,0.023809524,20,840,LSOA,Southwark 011C,Southwark 011C,20,0.023809524,0,0,0,0,60,0.071428571,0.071428571,0,0,0,0,330,0.392857143,0.392857143,370,0.44047619,0,0,0,0,0.44047619,30,0.035714286,0,0,20,0.023809524,0.05952381,840,370,BP_1973_1982,0.44,330,BP_1965_1972,0.39,0.89
E01004027,LSOA,Southwark 003E,0,0,0.970873786,1000,0,0,0,0,0,0,0,0,0,0,0.029126214,30,1030,LSOA,Southwark 003E,Southwark 003E,370,0.355769231,1,0.000961538,0,0,170,0.163461538,0.163461538,100,0.096153846,30,0.028846154,20,0.019230769,0.144230769,20,0.019230769,30,0.028846154,30,0.028846154,0.076923077,210,0.201923077,20,0.019230769,30,0.028846154,0.25,1040,370,BP_PRE_1900,0.36,210,BP_2000_2009,0.2,0.57
E01004028,LSOA,Southwark 004E,0,0,0.990825688,1080,0,0,0,0,0,0,0,0,0,0,0,0,1090,LSOA,Southwark 004E,Southwark 004E,20,0.018348624,1,0.000917431,0,0,440,0.403669725,0.403669725,70,0.064220183,50,0.04587156,100,0.091743119,0.201834862,0,0,0,0,0,0,0,40,0.036697248,350,0.321100917,10,0.009174312,0.366972477,1090,440,BP_1930_1939,0.4,350,BP_2010_2015,0.32,0.8
E01004029,LSOA,Southwark 001A,0,0,0.777777778,770,0.171717172,170,0.02020202,20,0,0,0,0,0,0,0.02020202,20,990,LSOA,Southwark 001A,Southwark 001A,1,0.001010101,10,0.01010101,10,0.01010101,0,0,0.01010101,20,0.02020202,50,0.050505051,10,0.01010101,0.080808081,1,0.001010101,260,0.262626263,280,0.282828283,0.546464647,130,0.131313131,170,0.171717172,50,0.050505051,0.353535354,990,280,BP_1993_1999,0.28,260,BP_1983_1992,0.26,0.93
E01004030,LSOA,Southwark 007A,0,0,0.769230769,600,0.115384615,90,0.012820513,10,0,0,0,0,0,0,0.102564103,80,780,LSOA,Southwark 007A,Southwark 007A,80,0.102564103,140,0.179487179,20,0.025641026,140,0.179487179,0.205128205,10,0.012820513,1,0.001282051,1,0.001282051,0.015384615,1,0.001282051,160,0.205128205,10,0.012820513,0.219230769,110,0.141025641,1,0.001282051,100,0.128205128,0.27051282,780,160,BP_1983_1992,0.21,140,BP_1930_1939,0.18,0.88
E01004031,LSOA,Southwark 007B,0,0,0.698924731,650,0.225806452,210,0,0,0,0,0,0,0,0,0.075268817,70,930,LSOA,Southwark 007B,Southwark 007B,60,0.064516129,1,0.001075269,20,0.021505376,10,0.010752688,0.032258064,1,0.001075269,240,0.258064516,0,0,0.259139785,0,0,60,0.064516129,130,0.139784946,0.204301075,110,0.11827957,200,0.215053763,110,0.11827957,0.451612903,930,240,BP_1955_1964,0.26,200,BP_2010_2015,0.22,0.83
E01004032,LSOA,Southwark 001B,0,0,0.567567568,420,0.337837838,250,0.067567568,50,0.013513514,10,0,0,0,0,0.013513514,10,740,LSOA,Southwark 001B,Southwark 001B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0.675675676,110,0.148648649,0.824324325,120,0.162162162,0,0,10,0.013513514,0.175675676,740,500,BP_1983_1992,0.68,120,BP_2000_2009,0.16,0.24
E01004033,LSOA,Southwark 007C,0,0,0.910569106,1120,0.024390244,30,0,0,0,0,0,0,0,0,0.06504065,80,1230,LSOA,Southwark 007C,Southwark 007C,10,0.0078125,0,0,0,0,180,0.140625,0.140625,0,0,260,0.203125,0,0,0.203125,0,0,100,0.078125,20,0.015625,0.09375,90,0.0703125,520,0.40625,100,0.078125,0.5546875,1280,520,BP_2010_2015,0.41,260,BP_1955_1964,0.2,0.5
E01004034,LSOA,Southwark 007D,0,0,0.96875,620,0.015625,10,0,0,0,0,0,0,0,0,0.015625,10,640,LSOA,Southwark 007D,Southwark 007D,1,0.0015625,0,0,0,0,220,0.34375,0.34375,130,0.203125,210,0.328125,30,0.046875,0.578125,0,0,0,0,20,0.03125,0.03125,30,0.046875,0,0,10,0.015625,0.0625,640,220,BP_1930_1939,0.34,210,BP_1955_1964,0.33,0.95
E01004035,LSOA,Southwark 011D,0,0,0.763888889,550,0.222222222,160,0.013888889,10,0,0,0,0,0,0,0.013888889,10,720,LSOA,Southwark 011D,Southwark 011D,30,0.040540541,0,0,0,0,0,0,0,20,0.027027027,170,0.22972973,210,0.283783784,0.540540541,160,0.216216216,70,0.094594595,0,0,0.310810811,20,0.027027027,20,0.027027027,60,0.081081081,0.135135135,740,210,BP_1965_1972,0.28,170,BP_1955_1964,0.23,0.81
E01004036,LSOA,Southwark 007E,0,0,0.952941176,810,0.023529412,20,0.011764706,10,0,0,0,0,0,0,0.011764706,10,850,LSOA,Southwark 007E,Southwark 007E,120,0.141176471,0,0,20,0.023529412,20,0.023529412,0.047058824,1,0.001176471,340,0.4,290,0.341176471,0.742352942,0,0,0,0,20,0.023529412,0.023529412,1,0.001176471,30,0.035294118,10,0.011764706,0.048235295,850,340,BP_1955_1964,0.4,290,BP_1965_1972,0.34,0.85
E01004037,LSOA,Southwark 010B,0.022222222,20,0.866666667,780,0.011111111,10,0,0,0,0,0,0,0,0,0.1,90,900,LSOA,Southwark 010B,Southwark 010B,10,0.010869565,1,0.001086957,0,0,0,0,0,0,0,60,0.065217391,320,0.347826087,0.413043478,1,0.001086957,160,0.173913043,170,0.184782609,0.359782609,70,0.076086957,40,0.043478261,90,0.097826087,0.217391305,920,320,BP_1965_1972,0.35,170,BP_1993_1999,0.18,0.53
E01004038,LSOA,Southwark 010C,0,0,0.544444444,490,0.2,180,0.011111111,10,0,0,0,0,0,0,0.244444444,220,900,LSOA,Southwark 010C,Southwark 010C,20,0.022222222,1,0.001111111,0,0,0,0,0,0,0,0,0,30,0.033333333,0.033333333,0,0,140,0.155555556,280,0.311111111,0.466666667,110,0.122222222,90,0.1,230,0.255555556,0.477777778,900,280,BP_1993_1999,0.31,230,BP_UNKNOWN,0.26,0.82
E01004039,LSOA,Southwark 013B,0,0,0.666666667,440,0.242424242,160,0.045454545,30,0.03030303,20,0,0,0,0,0.03030303,20,660,LSOA,Southwark 013B,Southwark 013B,30,0.045454545,10,0.015151515,0,0,50,0.075757576,0.075757576,0,0,130,0.196969697,0,0,0.196969697,0,0,400,0.606060606,0,0,0.606060606,10,0.015151515,20,0.03030303,10,0.015151515,0.06060606,660,400,BP_1983_1992,0.61,130,BP_1955_1964,0.2,0.33
E01004040,LSOA,Southwark 013C,0,0,0.921052632,700,0.065789474,50,0,0,0,0,0,0,0,0,0,0,760,LSOA,Southwark 013C,Southwark 013C,10,0.013333333,50,0.066666667,0,0,160,0.213333333,0.213333333,0,0,240,0.32,0,0,0.32,70,0.093333333,0,0,20,0.026666667,0.12,160,0.213333333,50,0.066666667,1,0.001333333,0.281333333,750,240,BP_1955_1964,0.32,160,BP_2000_2009,0.21,0.67
E01004041,LSOA,Southwark 013D,0,0,0.814285714,570,0.185714286,130,0,0,0,0,0,0,0,0,0.014285714,10,700,LSOA,Southwark 013D,Southwark 013D,40,0.057142857,0,0,0,0,50,0.071428571,0.071428571,0,0,400,0.571428571,0,0,0.571428571,0,0,180,0.257142857,20,0.028571429,0.285714286,1,0.001428571,1,0.001428571,20,0.028571429,0.031428571,700,400,BP_1955_1964,0.57,180,BP_1983_1992,0.26,0.45
E01004042,LSOA,Southwark 010D,0.011494253,10,0.862068966,750,0.114942529,100,0,0,0,0,0,0,0,0,0.011494253,10,870,LSOA,Southwark 010D,Southwark 010D,20,0.022988506,0,0,0,0,60,0.068965517,0.068965517,1,0.001149425,40,0.045977011,220,0.252873563,0.299999999,410,0.471264368,60,0.068965517,1,0.001149425,0.54137931,30,0.034482759,30,0.034482759,10,0.011494253,0.080459771,870,410,BP_1973_1982,0.47,220,BP_1965_1972,0.25,0.54
E01004043,LSOA,Southwark 010E,0,0,0.278688525,170,0.672131148,410,0.032786885,20,0,0,0,0,0,0,0.032786885,20,610,LSOA,Southwark 010E,Southwark 010E,280,0.459016393,1,0.001639344,0,0,0,0,0,0,0,0,0,50,0.081967213,0.081967213,1,0.001639344,220,0.360655738,0,0,0.362295082,30,0.049180328,1,0.001639344,20,0.032786885,0.083606557,610,280,BP_PRE_1900,0.46,220,BP_1983_1992,0.36,0.79
E01004044,LSOA,Southwark 013E,0,0,0.86440678,510,0.13559322,80,0,0,0,0,0,0,0,0,0,0,590,LSOA,Southwark 013E,Southwark 013E,120,0.203389831,0,0,100,0.169491525,80,0.13559322,0.305084745,20,0.033898305,140,0.237288136,50,0.084745763,0.355932204,50,0.084745763,0,0,1,0.001694915,0.086440678,1,0.001694915,20,0.033898305,0,0,0.03559322,590,140,BP_1955_1964,0.24,120,BP_PRE_1900,0.2,0.86
E01004045,LSOA,Southwark 027A,0,0,0.983870968,610,0.032258065,20,0,0,0,0,0,0,0,0,0,0,620,LSOA,Southwark 027A,Southwark 027A,50,0.079365079,0,0,0,0,560,0.888888889,0.888888889,1,0.001587302,10,0.015873016,0,0,0.017460318,0,0,0,0,0,0,0,0,0,10,0.015873016,1,0.001587302,0.017460318,630,560,BP_1930_1939,0.89,50,BP_PRE_1900,0.08,0.09
E01004046,LSOA,Southwark 028E,0,0,0.591549296,420,0.211267606,150,0.183098592,130,0.014084507,10,0,0,0,0,0,0,710,LSOA,Southwark 028E,Southwark 028E,550,0.774647887,120,0.169014085,0,0,0,0,0,20,0.028169014,1,0.001408451,0,0,0.029577465,0,0,1,0.001408451,0,0,0.001408451,10,0.014084507,1,0.001408451,10,0.014084507,0.029577465,710,550,BP_PRE_1900,0.77,120,BP_1900_1918,0.17,0.22
E01004047,LSOA,Southwark 027B,0,0,0.9,540,0.083333333,50,0.016666667,10,0,0,0,0,0,0,0,0,600,LSOA,Southwark 027B,Southwark 027B,0,0,0,0,0,0,0,0,0,310,0.516666667,280,0.466666667,0,0,0.983333334,0,0,0,0,0,0,0,10,0.016666667,0,0,0,0,0.016666667,600,310,BP_1945_1954,0.52,280,BP_1955_1964,0.47,0.9
E01004048,LSOA,Southwark 027C,0,0,0.349206349,220,0.507936508,320,0.079365079,50,0.015873016,10,0,0,0,0,0.063492063,40,630,LSOA,Southwark 027C,Southwark 027C,80,0.123076923,0,0,80,0.123076923,0,0,0.123076923,250,0.384615385,0,0,0,0,0.384615385,0,0,0,0,180,0.276923077,0.276923077,0,0,20,0.030769231,40,0.061538462,0.092307693,650,250,BP_1945_1954,0.38,180,BP_1993_1999,0.28,0.72
E01004049,LSOA,Southwark 027D,0,0,0.875,490,0.017857143,10,0.035714286,20,0.017857143,10,0,0,0,0,0.053571429,30,560,LSOA,Southwark 027D,Southwark 027D,40,0.070175439,0,0,1,0.001754386,190,0.333333333,0.335087719,90,0.157894737,80,0.140350877,80,0.140350877,0.438596491,0,0,10,0.01754386,0,0,0.01754386,30,0.052631579,10,0.01754386,40,0.070175439,0.140350878,570,190,BP_1930_1939,0.33,90,BP_1945_1954,0.16,0.47
E01004050,LSOA,Southwark 024D,0,0,0.686567164,460,0.104477612,70,0.119402985,80,0.044776119,30,0,0,0,0,0.044776119,30,670,LSOA,Southwark 024D,Southwark 024D,360,0.537313433,1,0.001492537,0,0,1,0.001492537,0.001492537,0,0,30,0.044776119,0,0,0.044776119,0,0,210,0.313432836,0,0,0.313432836,1,0.001492537,10,0.014925373,40,0.059701493,0.076119403,670,360,BP_PRE_1900,0.54,210,BP_1983_1992,0.31,0.58
E01004051,LSOA,Southwark 027E,0,0,0.707692308,460,0.123076923,80,0.107692308,70,0.015384615,10,0,0,0,0,0.061538462,40,650,LSOA,Southwark 027E,Southwark 027E,90,0.138461538,1,0.001538462,0,0,0,0,0,250,0.384615385,70,0.107692308,170,0.261538462,0.753846155,1,0.001538462,1,0.001538462,0,0,0.003076924,30,0.046153846,0,0,40,0.061538462,0.107692308,650,250,BP_1945_1954,0.38,170,BP_1965_1972,0.26,0.68
